[child1:4740] [0] ioctl(fd=259, cmd=0x40080925, arg=0x24010000) = -1 (Bad address)
[child1:4740] [3881] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3882] ioctl(fd=259, cmd=0x800c0912, arg=0xb5d5e000) = 0
[child1:4740] [3883] ioctl(fd=259, cmd=0x40080906, arg=0xb5d5e000) = 0
[child1:4740] [3884] ioctl(fd=259, cmd=0xc01c0915, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [3885] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3886] ioctl(fd=259, cmd=0xc00c0902, arg=0xb5d5e000) = -1 (Invalid argument)
[child1:4740] [3887] ioctl(fd=259, cmd=0x40040914, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3888] ioctl(fd=259, cmd=0, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4740] [3889] ioctl(fd=259, cmd=0xc01c0915, arg=0xb4f5e000) = -1 (Invalid argument)
[child1:4740] [3890] ioctl(fd=259, cmd=0xc00c0916, arg=0xeb6b6b6b) = -1 (Bad address)
[child1:4740] [3891] ioctl(fd=259, cmd=0x403c0922, arg=0xb6c5e000) = -1 (Not a typewriter)
[child1:4740] [3892] ioctl(fd=259, cmd=0xc00c0902, arg=0xb6e62000) = -1 (Invalid argument)
[child1:4740] [3893] ioctl(fd=259, cmd=0x40040914, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [3894] ioctl(fd=259, cmd=0xc0140938, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3895] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3896] ioctl(fd=259, cmd=0x40140931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3897] ioctl(fd=259, cmd=0x400c092e, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3898] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3899] ioctl(fd=259, cmd=0x40080906, arg=0xb615e000) = 0
[child1:4740] [3900] ioctl(fd=259, cmd=0x40100917, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [3901] ioctl(fd=259, cmd=0xc00c0902, arg=0xb655e000) = -1 (Invalid argument)
[child1:4740] [3902] ioctl(fd=259, cmd=0xc0140933, arg=0x0) = -1 (Bad address)
[child1:4740] [3903] ioctl(fd=259, cmd=0x400c0907, arg=0xfffeffff) = -1 (Bad address)
[child1:4740] [3904] ioctl(fd=259, cmd=0x40100917, arg=0x280000c3) = -1 (Bad address)
[child1:4740] [3905] ioctl(fd=259, cmd=0xc00c0916, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [3906] ioctl(fd=259, cmd=0x40080925, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [3907] ioctl(fd=259, cmd=0xc0140910, arg=0xa3000000) = -1 (Bad address)
[child1:4740] [3908] ioctl(fd=259, cmd=0x40100939, arg=0xff22db7b) = -1 (Bad address)
[child1:4740] [3909] ioctl(fd=259, cmd=0xc0080913, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3910] ioctl(fd=259, cmd=0x400c092e, arg=0xb3b5e000) = -1 (Not a typewriter)
[child1:4740] [3911] ioctl(fd=259, cmd=0x400c092e, arg=0xb6e60000) = -1 (Not a typewriter)
[child1:4740] [3912] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3913] ioctl(fd=259, cmd=0xc0080911, arg=0x86000001) = -1 (Bad address)
[child1:4740] [3914] ioctl(fd=259, cmd=0x400c0907, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3915] ioctl(fd=259, cmd=0x40040921, arg=0xf5) = -1 (Bad address)
[child1:4740] [3916] ioctl(fd=259, cmd=0x400c0912, arg=0xb675e000) = -1 (Invalid argument)
[child1:4740] [3917] ioctl(fd=259, cmd=0x800c0912, arg=0xffffff65) = -1 (Bad address)
[child1:4740] [3918] ioctl(fd=259, cmd=0x80080911, arg=0xb4f5e000) = 0
[child1:4740] [3919] ioctl(fd=259, cmd=0xc0080935, arg=0x8000b000) = -1 (Bad address)
[child1:4740] [3920] ioctl(fd=259, cmd=0xc00c0902, arg=0xe636ada9) = -1 (Bad address)
[child1:4740] [3921] ioctl(fd=259, cmd=0xc0100920, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [3922] ioctl(fd=259, cmd=0x40140937, arg=0xffffffdb) = -1 (Bad address)
[child1:4740] [3923] ioctl(fd=259, cmd=0xc0140938, arg=0xb6e62000) = -1 (Invalid argument)
[child1:4740] [3924] ioctl(fd=259, cmd=0xc0140910, arg=0xffffbaba) = -1 (Bad address)
[child1:4740] [3925] ioctl(fd=259, cmd=0x40040914, arg=0x84000000) = -1 (Bad address)
[child1:4740] [3926] ioctl(fd=259, cmd=0x800c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3927] ioctl(fd=259, cmd=0x400c092e, arg=0xc312058c) = -1 (Bad address)
[child1:4740] [3928] ioctl(fd=259, cmd=0x40100930, arg=0xffb5b5b5) = -1 (Bad address)
[child1:4740] [3929] ioctl(fd=259, cmd=0xc0080935, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [3930] ioctl(fd=259, cmd=0x400c092e, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3931] ioctl(fd=259, cmd=0x40080906, arg=0x7ffffdff) = -1 (Bad address)
[child1:4740] [3932] ioctl(fd=259, cmd=0xc0140910, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [3933] ioctl(fd=259, cmd=0xc0280936, arg=0x8200ffff) = -1 (Bad address)
[child1:4740] [3934] ioctl(fd=259, cmd=0xc01c0934, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [3935] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3936] ioctl(fd=259, cmd=0x40040921, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [3937] ioctl(fd=259, cmd=0xc0140938, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3938] ioctl(fd=259, cmd=0x40140937, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3939] ioctl(fd=259, cmd=0xc00c0916, arg=0xffffff33) = -1 (Bad address)
[child1:4740] [3940] ioctl(fd=259, cmd=0xc0080913, arg=0x0) = -1 (Bad address)
[child1:4740] [3941] ioctl(fd=259, cmd=0x80080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3942] ioctl(fd=259, cmd=0xc01c0934, arg=0x5d9fca9e) = -1 (Bad address)
[child1:4740] [3943] ioctl(fd=259, cmd=0x40100930, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3944] ioctl(fd=259, cmd=0x40140937, arg=0xb5d5e000) = -1 (Invalid argument)
[child1:4740] [3945] ioctl(fd=259, cmd=0x400c0907, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [3946] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3947] ioctl(fd=259, cmd=0xc01c0915, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3948] ioctl(fd=259, cmd=0x40080906, arg=0x7f6) = -1 (Bad address)
[child1:4740] [3949] ioctl(fd=259, cmd=0x40140931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3950] ioctl(fd=259, cmd=0x400c0932, arg=0x77ff7fff) = -1 (Bad address)
[child1:4740] [3951] ioctl(fd=259, cmd=0xc00c0916, arg=0xcfcbcbcb) = -1 (Bad address)
[child1:4740] [3952] ioctl(fd=259, cmd=0x40040921, arg=0xf5057dbe) = -1 (Bad address)
[child1:4740] [3953] ioctl(fd=259, cmd=0xc0140938, arg=0xffffefff) = -1 (Bad address)
[child1:4740] [3954] ioctl(fd=259, cmd=0x40080906, arg=0xa0040000) = -1 (Bad address)
[child1:4740] [3955] ioctl(fd=259, cmd=0x40040914, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3956] ioctl(fd=259, cmd=0x40100930, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3957] ioctl(fd=259, cmd=0xc018093a, arg=0xaedb6a1) = -1 (Bad address)
[child1:4740] [3958] ioctl(fd=259, cmd=0x40040914, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3959] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3960] ioctl(fd=259, cmd=0xc0280936, arg=0xc3c3c3c3) = -1 (Bad address)
[child1:4740] [3961] ioctl(fd=259, cmd=0x40100939, arg=0xff691980) = -1 (Bad address)
[child1:4740] [3962] ioctl(fd=259, cmd=0x40100930, arg=0xb2828282) = -1 (Bad address)
[child1:4740] [3963] ioctl(fd=259, cmd=0x40080925, arg=0x0) = -1 (Bad address)
[child1:4740] [3964] ioctl(fd=259, cmd=0xc00c092f, arg=0xffff3610) = -1 (Bad address)
[child1:4740] [3965] ioctl(fd=259, cmd=0xc0140910, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [3966] ioctl(fd=259, cmd=0x400c0932, arg=0xff9182ab) = -1 (Bad address)
[child1:4740] [3967] ioctl(fd=259, cmd=0x40040914, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3968] ioctl(fd=259, cmd=0xc00c092f, arg=0x83020410) = -1 (Bad address)
[child1:4740] [3969] ioctl(fd=259, cmd=0x40040924, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [3970] ioctl(fd=259, cmd=0xc00c092f, arg=0xffffe6fb) = -1 (Bad address)
[child1:4740] [3971] ioctl(fd=259, cmd=0x400c092e, arg=0xec009400) = -1 (Bad address)
[child1:4740] [3972] ioctl(fd=259, cmd=0xc00c0916, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3973] ioctl(fd=259, cmd=0x40040921, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3974] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3975] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3976] ioctl(fd=259, cmd=0x40140931, arg=0x80000d3) = -1 (Bad address)
[child1:4740] [3977] ioctl(fd=259, cmd=0x403c0922, arg=0xb6b5e000) = -1 (Not a typewriter)
[child1:4740] [3978] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3979] ioctl(fd=259, cmd=0x40140937, arg=0x81000004) = -1 (Bad address)
[child1:4740] [3980] ioctl(fd=259, cmd=0xc010093b, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [3981] ioctl(fd=259, cmd=0x40080906, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3982] ioctl(fd=259, cmd=0x403c0922, arg=0xff6c3102) = -1 (Bad address)
[child1:4740] [3983] ioctl(fd=259, cmd=0xc0100920, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3984] ioctl(fd=259, cmd=0xc0100920, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [3985] ioctl(fd=259, cmd=0x403c0922, arg=0xff002) = -1 (Bad address)
[child1:4740] [3986] ioctl(fd=259, cmd=0x40140931, arg=0x88000008) = -1 (Bad address)
[child1:4740] [3987] ioctl(fd=259, cmd=0xc01c0915, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [3988] ioctl(fd=259, cmd=0x40080925, arg=0xffff5063) = -1 (Bad address)
[child1:4740] [3989] ioctl(fd=259, cmd=0x40040921, arg=0xb655e000) = -1 (Invalid argument)
[child1:4740] [3990] ioctl(fd=259, cmd=0xc010093b, arg=0xd0000000) = -1 (Bad address)
[child1:4740] [3991] ioctl(fd=259, cmd=0x400c0907, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [3992] ioctl(fd=259, cmd=0x40100930, arg=0xcf0e66ed) = -1 (Bad address)
[child1:4740] [3993] ioctl(fd=259, cmd=0xc0080935, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [3994] ioctl(fd=259, cmd=0x400c092e, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3995] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3996] ioctl(fd=259, cmd=0x40040921, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [3997] ioctl(fd=259, cmd=0xc0080911, arg=0xb675e000) = 0
[child1:4740] [3998] ioctl(fd=259, cmd=0xc0080935, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [3999] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4000] ioctl(fd=259, cmd=0xc01c0934, arg=0xb655e000) = 0
[child1:4740] [4001] ioctl(fd=259, cmd=0xc00c0902, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [4002] ioctl(fd=259, cmd=0x40200931, arg=0xb6b5e000) = 0
[child1:4740] [4003] ioctl(fd=259, cmd=0xc01c0915, arg=0xdcb00bbc) = -1 (Bad address)
[child1:4740] [4004] ioctl(fd=259, cmd=0xc00c092f, arg=0xb4f5e000) = -1 (Invalid argument)
[child1:4740] [4005] ioctl(fd=259, cmd=0x40040924, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [4006] ioctl(fd=259, cmd=0x40140937, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4007] ioctl(fd=259, cmd=0x800c0912, arg=0xb655e000) = -1 (Invalid argument)
[child1:4740] [4008] ioctl(fd=259, cmd=0xc010093b, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4009] ioctl(fd=259, cmd=0x40140937, arg=0x75ddffff) = -1 (Bad address)
[child1:4740] [4010] ioctl(fd=259, cmd=0x800c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4011] ioctl(fd=259, cmd=0x40040921, arg=0x811e7bc0) = -1 (Bad address)
[child1:4740] [4012] ioctl(fd=259, cmd=0x800c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4013] ioctl(fd=259, cmd=0xc0280936, arg=0xb695e000) = -1 (Invalid argument)
[child1:4740] [4014] ioctl(fd=259, cmd=0, arg=0xc0008000) = -1 (Not a typewriter)
[child1:4740] [4015] ioctl(fd=259, cmd=0x400c092e, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4016] ioctl(fd=259, cmd=0xc01c0934, arg=0x9000200) = -1 (Bad address)
[child1:4740] [4017] ioctl(fd=259, cmd=0x40080906, arg=0xa0000ea) = -1 (Bad address)
[child1:4740] [4018] ioctl(fd=259, cmd=0x80044d01, arg=0xb6e5e000) = -1 (Not a typewriter)
[child1:4740] [4019] ioctl(fd=259, cmd=0x40040924, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [4020] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4021] ioctl(fd=259, cmd=0xc00c0923, arg=0xedececec) = -1 (Bad address)
[child1:4740] [4022] ioctl(fd=259, cmd=0xc0100920, arg=0xb6e62000) = -1 (Invalid argument)
[child1:4740] [4023] ioctl(fd=259, cmd=0x400c0907, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [4024] ioctl(fd=259, cmd=0x40040914, arg=0xb5d5e000) = -1 (Invalid argument)
[child1:4740] [4025] ioctl(fd=259, cmd=0xc0080911, arg=0xb5d5e000) = 0
[child1:4740] [4026] ioctl(fd=259, cmd=0x40140937, arg=0x50fff7df) = -1 (Bad address)
[child1:4740] [4027] ioctl(fd=259, cmd=0xc00c0923, arg=0x9f260d3c) = -1 (Bad address)
[child1:4740] [4028] ioctl(fd=259, cmd=0xc0100920, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [4029] ioctl(fd=259, cmd=0x40080906, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4030] ioctl(fd=259, cmd=0x40140937, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4031] ioctl(fd=259, cmd=0xc0080913, arg=0xb6b5e000) = 0
[child1:4740] [4032] ioctl(fd=259, cmd=0x400c0932, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4033] ioctl(fd=259, cmd=0xc0140933, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [4034] ioctl(fd=259, cmd=0xc01c0915, arg=0xc4000000) = -1 (Bad address)
[child1:4740] [4035] ioctl(fd=259, cmd=0x40080925, arg=0xb9b9b9b9) = -1 (Bad address)
[child1:4740] [4036] ioctl(fd=259, cmd=0xc00c0902, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [4037] ioctl(fd=259, cmd=0x800c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4038] ioctl(fd=259, cmd=0x40040924, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [4039] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4040] ioctl(fd=259, cmd=0x40100917, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4041] ioctl(fd=259, cmd=0xc018093a, arg=0xb655e000) = 0
[child1:4740] [4042] ioctl(fd=259, cmd=0x40080925, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4043] ioctl(fd=259, cmd=0x80080911, arg=0xb6b5e000) = 0
[child1:4740] [4044] ioctl(fd=259, cmd=0x400c092e, arg=0xffffff20) = -1 (Bad address)
[child1:4740] [4045] ioctl(fd=259, cmd=0xc0080935, arg=0xb4f5e000) = -1 (Invalid argument)
[child1:4740] [4046] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4047] ioctl(fd=259, cmd=2048, arg=0x8000004c) = -1 (Not a typewriter)
[child1:4740] [4048] ioctl(fd=259, cmd=0x403c0922, arg=0xb5d5e000) = -1 (Not a typewriter)
[child1:4740] [4049] ioctl(fd=259, cmd=0x40140937, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [4050] ioctl(fd=259, cmd=0xc0280936, arg=0x8000000) = -1 (Bad address)
[child1:4740] [4051] ioctl(fd=259, cmd=0x40100930, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4052] ioctl(fd=259, cmd=0xc01c0915, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4053] ioctl(fd=259, cmd=0x40140937, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [4054] ioctl(fd=259, cmd=0xc00c0916, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4055] ioctl(fd=259, cmd=0, arg=0xffffff03) = -1 (Not a typewriter)
[child1:4740] [4056] ioctl(fd=259, cmd=0xc01c0915, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4057] ioctl(fd=259, cmd=0xc00c0902, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4058] ioctl(fd=259, cmd=0x400c092e, arg=0x4200ffff) = -1 (Bad address)
[child1:4740] [4059] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4060] ioctl(fd=259, cmd=0x400c0932, arg=0x0) = -1 (Bad address)
[child1:4740] [4061] ioctl(fd=259, cmd=0xc0080913, arg=0xb655e000) = 0
[child1:4740] [4062] ioctl(fd=259, cmd=0x40080925, arg=0xc59bccbf) = -1 (Bad address)
[child1:4740] [4063] ioctl(fd=259, cmd=0x40140931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4064] ioctl(fd=259, cmd=0x400c0912, arg=0xb6b5e000) = -1 (Invalid argument)
[child1:4740] [4065] ioctl(fd=259, cmd=0xc00c0916, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [4066] ioctl(fd=259, cmd=0xc0080935, arg=0xce20afff) = -1 (Bad address)
[child1:4740] [4067] ioctl(fd=259, cmd=0xc00c0902, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4068] ioctl(fd=259, cmd=0x40200931, arg=0xfeaa52) = 0
[child1:4740] [4069] ioctl(fd=259, cmd=0xc01c0934, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4070] ioctl(fd=259, cmd=0x40140937, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4071] ioctl(fd=259, cmd=0x400c0912, arg=0xc0000000) = -1 (Bad address)
[child1:4740] [4072] ioctl(fd=259, cmd=0xc010093b, arg=0xb455e000) = -1 (Invalid argument)
[child1:4740] [4073] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4074] ioctl(fd=259, cmd=0xc0080935, arg=0xf2f7f7d) = -1 (Bad address)
[child1:4740] [4075] ioctl(fd=259, cmd=0xc00c0916, arg=0xb3b5e000) = -1 (Invalid argument)
[child1:4740] [4076] ioctl(fd=259, cmd=0x40100930, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4077] ioctl(fd=259, cmd=0x40100939, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4078] ioctl(fd=259, cmd=0xc0140910, arg=0xb4f5e000) = -1 (Invalid argument)
[child1:4740] [4079] ioctl(fd=259, cmd=0x40200931, arg=0x940006d3) = -1 (Bad address)
[child1:4740] [4080] ioctl(fd=259, cmd=0x40140931, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [4081] ioctl(fd=259, cmd=0xc010093b, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4082] ioctl(fd=259, cmd=0x40040924, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4083] ioctl(fd=259, cmd=0x400c0907, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4084] ioctl(fd=259, cmd=0x41940931, arg=0xb455e000) = -1 (Not a typewriter)
[child1:4740] [4085] ioctl(fd=259, cmd=0x40100930, arg=0x90061000) = -1 (Bad address)
[child1:4740] [4086] ioctl(fd=259, cmd=0xc01c0934, arg=0xfffeffff) = -1 (Bad address)
[child1:4740] [4087] ioctl(fd=259, cmd=0xc0100920, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4088] ioctl(fd=259, cmd=0xc0280936, arg=0xb655e000) = -1 (Invalid argument)
[child1:4740] [4089] ioctl(fd=259, cmd=0x40080925, arg=0xc3c3) = -1 (Invalid argument)
[child1:4740] [4090] ioctl(fd=259, cmd=0xc010093b, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4091] ioctl(fd=259, cmd=0xc0100920, arg=0xb5d5e000) = -1 (Operation not permitted)
[child1:4740] [4092] ioctl(fd=259, cmd=0x800c0912, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [4093] ioctl(fd=259, cmd=0x40040914, arg=0xffffff3e) = -1 (Bad address)
[child1:4740] [4094] ioctl(fd=259, cmd=0xc01c0915, arg=0xb6e60000) = -1 (Invalid argument)
[child1:4740] [4095] ioctl(fd=259, cmd=0xc0140933, arg=0xb200008d) = -1 (Bad address)
[child1:4740] [4096] ioctl(fd=259, cmd=0xc0080911, arg=0xd3177fe5) = -1 (Bad address)
[child1:4740] [4097] ioctl(fd=259, cmd=0xc0100920, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4098] ioctl(fd=259, cmd=0xc0280936, arg=0x0) = -1 (Bad address)
[child1:4740] [4099] ioctl(fd=259, cmd=0x40100930, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [4100] ioctl(fd=259, cmd=0x400c092e, arg=0xb692cbfb) = -1 (Not a typewriter)
[child1:4740] [4101] ioctl(fd=259, cmd=0x40100939, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [4102] ioctl(fd=259, cmd=0x40040921, arg=0x88000000) = -1 (Bad address)
[child1:4740] [4103] ioctl(fd=259, cmd=0x400c092e, arg=0xb455e000) = -1 (Not a typewriter)
[child1:4740] [4104] ioctl(fd=259, cmd=0xc0080911, arg=0x9b1b1b1b) = -1 (Bad address)
[child1:4740] [4105] ioctl(fd=259, cmd=0x40040914, arg=0x80000099) = -1 (Bad address)
[child1:4740] [4106] ioctl(fd=259, cmd=0x400c092e, arg=0xb6c5e000) = -1 (Not a typewriter)
[child1:4740] [4107] ioctl(fd=259, cmd=0x40040914, arg=0xb595e000) = -1 (Invalid argument)
[child1:4740] [4108] ioctl(fd=259, cmd=0xc0100920, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4109] ioctl(fd=259, cmd=0xc0140938, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4110] ioctl(fd=259, cmd=0xc0140910, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4111] ioctl(fd=259, cmd=0xc018093a, arg=0xb5d5e000) = -1 (Invalid argument)
[child1:4740] [4112] ioctl(fd=259, cmd=0x40200931, arg=0xb6c5e000) = 0
[child1:4740] [4113] ioctl(fd=259, cmd=0xc018093a, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4114] ioctl(fd=259, cmd=0, arg=0xffc9bbcf) = -1 (Not a typewriter)
[child1:4740] [4115] ioctl(fd=259, cmd=0xc01c0915, arg=0xffffff5f) = -1 (Bad address)
[child1:4740] [4116] ioctl(fd=259, cmd=0xc0140933, arg=0x46000000) = -1 (Bad address)
[child1:4740] [4117] ioctl(fd=259, cmd=0xc0140933, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4118] ioctl(fd=259, cmd=0x40100930, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [4119] ioctl(fd=259, cmd=0xc0080913, arg=0x652f6000) = -1 (Bad address)
[child1:4740] [4120] ioctl(fd=259, cmd=0x800c0912, arg=0xb615e000) = -1 (Invalid argument)
[child1:4740] [4121] ioctl(fd=259, cmd=0x40200931, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4122] ioctl(fd=259, cmd=0x80080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4123] ioctl(fd=259, cmd=0xc01c0934, arg=0xb5d5e000) = 0
[child1:4740] [4124] ioctl(fd=259, cmd=0x400c0932, arg=0xffffffff) = -1 (Bad address)
[child1:4740] [4125] ioctl(fd=259, cmd=0xc01c0934, arg=0xb6d5e000) = -1 (Invalid argument)
[child1:4740] [4126] ioctl(fd=259, cmd=0x40040914, arg=0xbdffbfaf) = -1 (Bad address)
[child1:4740] [4127] ioctl(fd=259, cmd=0xc0080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4128] ioctl(fd=259, cmd=0xc00c0916, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4129] ioctl(fd=259, cmd=0x400c0932, arg=0x4a000fff) = -1 (Bad address)
[child1:4740] [4130] ioctl(fd=259, cmd=0xc0080935, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4131] ioctl(fd=259, cmd=0xc0080913, arg=0xb695e000) = 0
[child1:4740] [4132] ioctl(fd=259, cmd=0xc01c0934, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4133] ioctl(fd=259, cmd=0xc0080913, arg=0xb6e5e000) = -1 (Invalid argument)
[child1:4740] [4134] ioctl(fd=259, cmd=0xc018093a, arg=0x80dd4fc7) = -1 (Bad address)
[child1:4740] [4135] ioctl(fd=259, cmd=0x400c0907, arg=0xe70c677c) = -1 (Bad address)
[child1:4740] [4136] ioctl(fd=259, cmd=0x400c092e, arg=0xcfecd000) = -1 (Bad address)
[child1:4740] [4137] ioctl(fd=259, cmd=0xc0140910, arg=0xffffff72) = -1 (Bad address)
[child1:4740] [4138] ioctl(fd=259, cmd=0x80080911, arg=0xc0008000) = -1 (Bad address)
[child1:4740] [4139] ioctl(fd=259, cmd=0xc0100920, arg=0x89c88bc5) = -1 (Bad address)
[child1:4740] [4140] ioctl(fd=259, cmd=0x400c0912, arg=0xc0008000) = -1 (Bad address)
